timestamp_utc,timestamp_casa,hour,symbol,broker_symbol,strategy,direction,entry,stop_loss,take_profit,rr,score,grade,confidence,demo_eligible,session,smc_status,smc_score,mtfa_status,mtfa_score,top_down_status,top_down_missing,top_down_missing_fields,setup_reason,rejection_reason,final_status,sh_decision,safety_decision,router_decision,mt5_status,event_type
2026-06-20T11:33:03.423141+00:00,2026-06-20 12:33:03,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:33:12.199041+00:00,2026-06-20 12:33:12,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:33:21.919211+00:00,2026-06-20 12:33:21,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63690.1,62908.82657,64862.01015,1.5,100,A,90,True,WEEKEND,FAIL,15.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:33:31.699003+00:00,2026-06-20 12:33:31,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:33:40.601499+00:00,2026-06-20 12:33:40,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:33:50.768525+00:00,2026-06-20 12:33:50,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63690.1,62908.82657,64862.01015,1.5,100,A,90,True,WEEKEND,FAIL,15.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:34:00.091104+00:00,2026-06-20 12:34:00,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:34:08.880118+00:00,2026-06-20 12:34:08,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:34:19.322935+00:00,2026-06-20 12:34:19,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63690.1,62908.82657,64862.01015,1.5,100,A,90,True,WEEKEND,FAIL,15.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:34:28.517229+00:00,2026-06-20 12:34:28,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:34:37.442581+00:00,2026-06-20 12:34:37,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:34:48.184309+00:00,2026-06-20 12:34:48,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,PASS,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:34:57.562933+00:00,2026-06-20 12:34:57,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:35:06.754087+00:00,2026-06-20 12:35:06,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:35:18.956526+00:00,2026-06-20 12:35:18,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63673.8,62908.84287,64821.2357,1.5,100,A,90,True,WEEKEND,FAIL,15.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:35:27.877177+00:00,2026-06-20 12:35:27,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:35:36.761656+00:00,2026-06-20 12:35:36,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:35:48.611941+00:00,2026-06-20 12:35:48,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63678.9,62908.83777,64833.99335,1.5,100,A,90,True,WEEKEND,FAIL,15.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:35:57.584033+00:00,2026-06-20 12:35:57,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:36:06.993110+00:00,2026-06-20 12:36:06,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:36:21.491185+00:00,2026-06-20 12:36:21,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63688.9,62908.82777,64859.00835,1.5,100,A,90,True,WEEKEND,FAIL,15.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:36:30.882119+00:00,2026-06-20 12:36:30,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:36:39.594380+00:00,2026-06-20 12:36:39,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:36:53.611446+00:00,2026-06-20 12:36:53,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63694.9,62908.82177,64874.01735,1.5,100,A,90,True,WEEKEND,FAIL,15.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:37:02.630412+00:00,2026-06-20 12:37:02,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:37:11.464741+00:00,2026-06-20 12:37:11,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:37:25.356773+00:00,2026-06-20 12:37:25,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63693.0,62908.82367,64869.2645,1.5,100,A,90,True,WEEKEND,FAIL,20.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:37:34.853143+00:00,2026-06-20 12:37:34,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:37:44.077477+00:00,2026-06-20 12:37:44,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:37:58.289445+00:00,2026-06-20 12:37:58,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63693.0,62908.82367,64869.2645,1.5,100,A,90,True,WEEKEND,FAIL,20.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:38:07.797637+00:00,2026-06-20 12:38:07,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:38:16.652106+00:00,2026-06-20 12:38:16,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:38:30.668128+00:00,2026-06-20 12:38:30,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63693.0,62908.82367,64869.2645,1.5,100,A,90,True,WEEKEND,FAIL,15.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:38:39.966836+00:00,2026-06-20 12:38:39,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:38:49.432240+00:00,2026-06-20 12:38:49,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:39:05.069357+00:00,2026-06-20 12:39:05,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63687.0,62908.82967,64854.2555,1.5,100,A,90,True,WEEKEND,FAIL,15.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:39:15.530965+00:00,2026-06-20 12:39:15,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:39:25.905924+00:00,2026-06-20 12:39:25,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:39:40.327428+00:00,2026-06-20 12:39:40,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63693.0,62908.82367,64869.2645,1.5,100,A,90,True,WEEKEND,FAIL,15.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:39:51.206641+00:00,2026-06-20 12:39:51,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:40:00.002540+00:00,2026-06-20 12:40:00,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:40:12.045191+00:00,2026-06-20 12:40:12,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63691.1,62908.82557,64864.51164,1.5,100,A,90,True,WEEKEND,FAIL,15.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:40:21.999929+00:00,2026-06-20 12:40:21,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:40:30.804745+00:00,2026-06-20 12:40:30,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:40:40.641764+00:00,2026-06-20 12:40:40,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,PASS,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:40:50.296539+00:00,2026-06-20 12:40:50,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:40:59.264833+00:00,2026-06-20 12:40:59,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:41:09.321902+00:00,2026-06-20 12:41:09,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,PASS,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:41:19.995868+00:00,2026-06-20 12:41:19,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:41:29.025918+00:00,2026-06-20 12:41:29,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:41:43.780269+00:00,2026-06-20 12:41:43,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63698.9,62908.81777,64884.02335,1.5,100,A,90,True,WEEKEND,FAIL,15.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:41:53.083973+00:00,2026-06-20 12:41:53,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:42:01.826914+00:00,2026-06-20 12:42:01,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:42:16.320062+00:00,2026-06-20 12:42:16,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63705.9,62908.81077,64901.53385,1.5,100,A,90,True,WEEKEND,FAIL,15.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:42:25.880477+00:00,2026-06-20 12:42:25,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:42:34.733132+00:00,2026-06-20 12:42:34,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:42:47.151566+00:00,2026-06-20 12:42:47,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63705.9,62908.81077,64901.53385,1.5,100,A,90,True,WEEKEND,FAIL,20.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:42:56.647573+00:00,2026-06-20 12:42:56,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:43:05.582407+00:00,2026-06-20 12:43:05,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:43:19.833400+00:00,2026-06-20 12:43:19,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63710.5,62908.80617,64913.04075,1.5,100,A,90,True,WEEKEND,FAIL,20.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:43:29.569292+00:00,2026-06-20 12:43:29,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:43:38.054589+00:00,2026-06-20 12:43:38,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:43:51.761774+00:00,2026-06-20 12:43:51,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63710.5,62908.80617,64913.04075,1.5,100,A,90,True,WEEKEND,FAIL,20.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:44:01.322336+00:00,2026-06-20 12:44:01,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:44:10.554778+00:00,2026-06-20 12:44:10,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:44:25.009291+00:00,2026-06-20 12:44:25,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63722.8,62908.79387,64943.8092,1.5,100,A,90,True,WEEKEND,FAIL,20.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:44:34.347833+00:00,2026-06-20 12:44:34,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:44:43.382527+00:00,2026-06-20 12:44:43,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:44:58.265492+00:00,2026-06-20 12:44:58,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,ORDER_FLOW_EXECUTION_AGENT,BUY,63713.4,62908.80327,64920.2951,1.5,100,A,90,True,WEEKEND,FAIL,20.0,FAIL,15.0,FAIL,False,,ORDER_FLOW_BUY_VWAP_RECLAIM_REJECTION,H1_DIRECTION_CLEAR,ACCEPTED_BUT_ROUTER_BLOCKED,ACCEPT,PASS,BLOCK,NOT_SENT,SETUP_HUNTER
2026-06-20T11:45:07.989268+00:00,2026-06-20 12:45:07,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:45:16.867034+00:00,2026-06-20 12:45:16,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:45:26.885691+00:00,2026-06-20 12:45:26,2026-06-20 12:00 CASA,BTCUSD#,BTCUSD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,PASS,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:45:36.430608+00:00,2026-06-20 12:45:36,2026-06-20 12:00 CASA,GOLD#,GOLD#,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
2026-06-20T11:45:45.689176+00:00,2026-06-20 12:45:45,2026-06-20 12:00 CASA,EURUSD,EURUSD,NONE,BUY,,,,,0,D,0,False,WEEKEND,,,,,,False,,,NO_STRATEGY_SIGNAL,NO_VALID_SETUP,REJECT,BLOCK,N/A,NOT_SENT,SETUP_HUNTER
