atr_percentile,be_armed,close_mode,direction,dxy_trend,ees_buy_band,ees_buy_score,ees_sell_band,ees_sell_score,entry_price,exit_price,geo,grade,kill_zone_active,killswitch_daily_pnl_at_decision,killswitch_pnl_recalibrated,miners_available,momentum_alignment,momentum_consensus,mtfa,of,r_multiple,real_pnl_mt5,reason,risk_usd,row_kind,score,session,sl,smc,strategy,symbol,ticket,tp,trailing_active,ts_broker,ts_utc
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,LONDON,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 13:41:29.532920+00:00,2026-07-08 10:41:29.532920+00:00
,,,BUY,,SAIN,35.6,SAIN,5.0,,,40.0,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,60.4,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 13:43:02.781550+00:00,2026-07-08 10:43:02.781550+00:00
,,,BUY,,SAIN,35.6,SAIN,5.0,,,40.36,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,60.49,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 13:43:52.677434+00:00,2026-07-08 10:43:52.677434+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,LONDON,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 13:43:59.137660+00:00,2026-07-08 10:43:59.137660+00:00
,,,BUY,,,,SAIN,0.0,,,38.81,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,60.1,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 13:46:15.642727+00:00,2026-07-08 10:46:15.642727+00:00
,,,BUY,,,,SAIN,0.0,,,38.89,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,60.12,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 13:47:30.647063+00:00,2026-07-08 10:47:30.647063+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,LONDON,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 13:48:35.109040+00:00,2026-07-08 10:48:35.109040+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,LONDON,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 13:53:21.748438+00:00,2026-07-08 10:53:21.748438+00:00
,,,BUY,,,,SAIN,0.0,,,39.13,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,60.18,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 13:55:47.289541+00:00,2026-07-08 10:55:47.289541+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,LONDON,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 13:59:12.531652+00:00,2026-07-08 10:59:12.531652+00:00
,,,BUY,,,,SAIN,0.0,,,38.47,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,60.02,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 14:00:41.148872+00:00,2026-07-08 11:00:41.148872+00:00
,,,BUY,,SAIN,16.4,,,,,38.76,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,60.09,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:03:04.514669+00:00,2026-07-08 11:03:04.514669+00:00
,,,BUY,,SAIN,16.4,,,,,52.51,C,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,61.13,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:03:32.258813+00:00,2026-07-08 11:03:32.258813+00:00
,,,SELL,,SAIN,16.4,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,LONDON,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 14:04:56.924453+00:00,2026-07-08 11:04:56.924453+00:00
,,,SELL,,,,SAIN,8.3,,,40.75,C,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,59.44,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:06:08.602878+00:00,2026-07-08 11:06:08.602878+00:00
,,,SELL,,,,SAIN,8.3,,,41.52,C,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,59.63,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:07:57.579236+00:00,2026-07-08 11:07:57.579236+00:00
,,,SELL,,,,SAIN,8.3,,,41.8,C,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,59.7,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:08:32.866320+00:00,2026-07-08 11:08:32.866320+00:00
,,,SELL,,,,SAIN,8.3,,,44.17,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.94,LONDON,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:09:49.047164+00:00,2026-07-08 11:09:49.047164+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,LONDON,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 14:10:29.404549+00:00,2026-07-08 11:10:29.404549+00:00
,,,SELL,,,,SAIN,14.5,,,42.53,C,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,59.88,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:12:07.728163+00:00,2026-07-08 11:12:07.728163+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,LONDON,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 14:14:03.063187+00:00,2026-07-08 11:14:03.063187+00:00
,,,SELL,,,,SAIN,12.6,,,39.84,C,,-37.14,False,,,,50.0,95.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,60.96,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 14:16:18.563659+00:00,2026-07-08 11:16:18.563659+00:00
,,,SELL,,,,SAIN,12.6,,,40.92,C,,-37.14,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,62.73,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 14:16:52.797577+00:00,2026-07-08 11:16:52.797577+00:00
,,,SELL,,,,SAIN,12.6,,,41.57,C,,-37.14,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,62.89,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 14:17:20.167262+00:00,2026-07-08 11:17:20.167262+00:00
,,,SELL,,,,SAIN,12.6,,,41.5,C,,-37.14,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,62.88,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 14:17:54.298015+00:00,2026-07-08 11:17:54.298015+00:00
,,,SELL,,,,SAIN,12.6,,,41.4,C,,-37.14,False,,,,50.0,95.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,61.35,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 14:18:19.333152+00:00,2026-07-08 11:18:19.333152+00:00
,,,SELL,,,,SAIN,12.6,,,40.62,C,,-37.14,False,,,,50.0,95.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,61.16,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 14:18:42.050582+00:00,2026-07-08 11:18:42.050582+00:00
,,,SELL,,,,SAIN,6.0,,,47.42,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,62.26,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 14:23:57.976491+00:00,2026-07-08 11:23:57.976491+00:00
,,,SELL,,,,SAIN,6.0,,,47.88,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,62.37,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 14:24:54.554159+00:00,2026-07-08 11:24:54.554159+00:00
,,,SELL,,,,SAIN,18.5,,,39.0,C,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,59.0,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:25:43.320767+00:00,2026-07-08 11:25:43.320767+00:00
,,,SELL,,,,SAIN,18.5,,,38.74,C,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,58.94,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:26:36.116972+00:00,2026-07-08 11:26:36.116972+00:00
,,,SELL,,,,SAIN,19.3,,,43.97,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,61.39,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 14:27:35.015294+00:00,2026-07-08 11:27:35.015294+00:00
,,,SELL,,,,SAIN,19.3,,,43.69,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,61.32,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 14:28:09.507627+00:00,2026-07-08 11:28:09.507627+00:00
,,,SELL,,,,SAIN,18.5,,,39.26,C,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,59.06,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:29:29.738640+00:00,2026-07-08 11:29:29.738640+00:00
,,,SELL,,,,SAIN,18.5,,,39.38,C,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,59.09,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:30:14.566620+00:00,2026-07-08 11:30:14.566620+00:00
,,,SELL,,,,SAIN,18.9,,,39.33,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,60.23,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:31:00.790901+00:00,2026-07-08 11:31:00.790901+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,LONDON,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 14:32:19.295871+00:00,2026-07-08 11:32:19.295871+00:00
,,,BUY,,SAIN,33.6,SAIN,0.7,,,58.65,B,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,65.06,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 14:33:08.184980+00:00,2026-07-08 11:33:08.184980+00:00
,,,SELL,,,,SAIN,18.9,,,41.81,C,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,59.7,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:33:38.431891+00:00,2026-07-08 11:33:38.431891+00:00
,,,SELL,,,,SAIN,18.9,,,42.01,C,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,59.75,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:34:09.110328+00:00,2026-07-08 11:34:09.110328+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,LONDON,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 14:34:58.889362+00:00,2026-07-08 11:34:58.889362+00:00
,,,SELL,,,,SAIN,18.9,,,42.03,C,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,59.76,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:35:20.651453+00:00,2026-07-08 11:35:20.651453+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,LONDON,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 14:36:15.928252+00:00,2026-07-08 11:36:15.928252+00:00
,,,BUY,,,,,,,,46.57,C,,-37.14,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,64.14,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 14:36:16.953710+00:00,2026-07-08 11:36:16.953710+00:00
,,,SELL,,,,SAIN,31.6,,,37.88,C,,-37.14,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.22,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:37:26.747358+00:00,2026-07-08 11:37:26.747358+00:00
,,,SELL,,,,SAIN,31.6,,,37.73,C,,-37.14,False,,,,50.0,95.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,62.93,LONDON,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:37:53.631703+00:00,2026-07-08 11:37:53.631703+00:00
,,,SELL,,,,SAIN,31.6,,,39.03,C,,-37.14,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,64.76,LONDON,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:38:19.707691+00:00,2026-07-08 11:38:19.707691+00:00
,,,SELL,,,,SAIN,31.6,,,40.3,B,,-37.14,False,,,,50.0,100.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,65.08,LONDON,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:39:10.313461+00:00,2026-07-08 11:39:10.313461+00:00
,,,SELL,,,,SAIN,31.6,,,40.47,C,,-37.14,False,,,,50.0,95.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.62,LONDON,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:39:38.357787+00:00,2026-07-08 11:39:38.357787+00:00
,,,SELL,,,,SAIN,31.6,,,40.41,C,,-37.14,False,,,,50.0,95.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.6,LONDON,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:40:12.425823+00:00,2026-07-08 11:40:12.425823+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,LONDON,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 14:40:51.113573+00:00,2026-07-08 11:40:51.113573+00:00
,,,BUY,,SAIN,32.8,SAIN,5.5,,,57.78,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,64.84,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 14:43:43.644328+00:00,2026-07-08 11:43:43.644328+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,LONDON,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 14:45:53.207911+00:00,2026-07-08 11:45:53.207911+00:00
,,,BUY,,,,,,,,62.44,B,,-37.14,False,,,,50.0,88.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,67.01,LONDON,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:47:03.969986+00:00,2026-07-08 11:47:03.969986+00:00
,,,SELL,,,,SAIN,15.0,,,47.45,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.51,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:49:43.758772+00:00,2026-07-08 11:49:43.758772+00:00
,,,SELL,,,,SAIN,15.0,,,47.03,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,63.41,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:50:14.070233+00:00,2026-07-08 11:50:14.070233+00:00
,,,SELL,,,,SAIN,27.2,,,49.18,B,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,65.19,LONDON,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:50:39.904281+00:00,2026-07-08 11:50:39.904281+00:00
,,,SELL,,,,SAIN,27.2,,,64.42,B,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,69.0,LONDON,,60.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:51:09.964023+00:00,2026-07-08 11:51:09.964023+00:00
,,,SELL,,,,SAIN,27.2,,,64.53,B,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,67.88,LONDON,,65.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:51:40.160639+00:00,2026-07-08 11:51:40.160639+00:00
,,,SELL,,,,SAIN,27.2,,,38.64,C,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,61.41,LONDON,,65.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:52:10.328858+00:00,2026-07-08 11:52:10.328858+00:00
,,,SELL,,,,SAIN,27.2,,,64.77,B,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,65.44,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:52:45.993660+00:00,2026-07-08 11:52:45.993660+00:00
,,,SELL,,,,SAIN,27.2,,,49.1,C,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,61.52,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:53:17.606614+00:00,2026-07-08 11:53:17.606614+00:00
,,,SELL,,,,SAIN,27.2,,,64.51,B,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,65.38,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:53:53.044299+00:00,2026-07-08 11:53:53.044299+00:00
,,,SELL,,,,SAIN,27.2,,,65.23,B,,-37.14,False,,,,50.0,85.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,65.56,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:54:25.562189+00:00,2026-07-08 11:54:25.562189+00:00
,,,BUY,,PRUDENCE,40.0,SAIN,8.4,,,56.57,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,64.54,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 14:54:40.425143+00:00,2026-07-08 11:54:40.425143+00:00
,,,BUY,,PRUDENCE,40.0,SAIN,8.4,,,56.66,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,64.56,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-08 14:55:15.011391+00:00,2026-07-08 11:55:15.011391+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,LONDON,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-08 14:56:02.192009+00:00,2026-07-08 11:56:02.192009+00:00
,,,SELL,,,,SAIN,6.5,,,35.31,C,,-37.14,False,,,,50.0,93.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,60.48,LONDON,,55.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 14:57:45.807030+00:00,2026-07-08 11:57:45.807030+00:00
,,,SELL,,,,SAIN,13.1,,,31.23,C,,-37.14,False,,,,55.0,91.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,58.61,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 15:00:44.893311+00:00,2026-07-08 12:00:44.893311+00:00
,,,SELL,,,,SAIN,13.1,,,31.45,C,,-37.14,False,,,,55.0,91.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,58.66,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 15:01:10.669042+00:00,2026-07-08 12:01:10.669042+00:00
,,,SELL,,,,SAIN,13.1,,,31.81,C,,-37.14,False,,,,55.0,91.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,58.75,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 15:01:37.119877+00:00,2026-07-08 12:01:37.119877+00:00
,,,BUY,,SAIN,29.5,,,,,46.31,C,,-37.14,False,,,,55.0,91.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,62.38,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 15:02:27.074904+00:00,2026-07-08 12:02:27.074904+00:00
,,,BUY,,SAIN,29.5,,,,,46.15,C,,-37.14,False,,,,55.0,91.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,62.34,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 15:03:16.214314+00:00,2026-07-08 12:03:16.214314+00:00
,,,BUY,,SAIN,29.5,,,,,32.08,C,,-37.14,False,,,,55.0,91.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,58.82,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 15:03:39.171178+00:00,2026-07-08 12:03:39.171178+00:00
,,,BUY,,SAIN,29.5,,,,,24.14,C,,-37.14,False,,,,55.0,99.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,59.23,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 15:04:04.145643+00:00,2026-07-08 12:04:04.145643+00:00
,,,BUY,,SAIN,29.5,,,,,33.36,C,,-37.14,False,,,,55.0,91.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,59.14,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 15:04:27.578231+00:00,2026-07-08 12:04:27.578231+00:00
,,,BUY,,SAIN,29.5,,,,,32.41,C,,-37.14,False,,,,55.0,91.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,58.9,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 15:04:52.547075+00:00,2026-07-08 12:04:52.547075+00:00
,,,BUY,,,,,,,,37.21,C,,-37.14,False,,,,55.0,91.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,60.1,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 15:05:16.350910+00:00,2026-07-08 12:05:16.350910+00:00
,,,BUY,,,,,,,,56.63,B,,-37.14,False,,,,55.0,99.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,67.36,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 15:06:06.904250+00:00,2026-07-08 12:06:06.904250+00:00
,,,BUY,,,,,,,,55.82,C,,-37.14,False,,,,55.0,91.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,64.75,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 15:06:28.526971+00:00,2026-07-08 12:06:28.526971+00:00
,,,BUY,,,,,,,,40.66,C,,-37.14,False,,,,55.0,91.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,60.97,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 15:06:50.095847+00:00,2026-07-08 12:06:50.095847+00:00
,,,BUY,,,,,,,,30.01,C,,-37.14,False,,,,55.0,91.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,58.3,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 15:07:12.257602+00:00,2026-07-08 12:07:12.257602+00:00
,,,BUY,,,,,,,,56.17,C,,-37.14,False,,,,55.0,91.0,,,failed_gate=DAILY_KILLSWITCH_MAX_LOSSES,,REFUSE,64.84,LONDON,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-08 15:07:38.314197+00:00,2026-07-08 12:07:38.314197+00:00
