big_setup_direction_bias,big_setup_grade,big_setup_is_discount,big_setup_is_premium,big_setup_missing_data,big_setup_reason,big_setup_risk_ok,big_setup_safety_ok,big_setup_score,big_setup_status,big_setup_tags,big_setup_time_ok,closed_at,day_of_week,direction,entry,entry_signal_time,exit_price,exit_reason,local_hour,opened_at,pnl_money,pnl_r,result,risk_reward,safety_guard_action,safety_guard_is_weekend,safety_guard_local_hour,safety_guard_reason,safety_guard_rules_triggered,safety_guard_status,safety_guard_timezone,session,signal_before_guard,sl,spread,strategy,symbol,tp
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-06T11:40:00+00:00,FRIDAY,SELL,70314.2,2026-03-06T11:30:00+00:00,70482.77142857,SL_HIT,11,2026-03-06T11:35:00+00:00,-50.0,-1.0,LOSS,1.576441,ALLOW_PAPER_OPEN,False,11,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,70482.77142857,2250.0,BREAKOUT_RETEST,BTCUSD#,70048.45714286
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-06T14:05:00+00:00,FRIDAY,SELL,70204.8,2026-03-06T13:55:00+00:00,69981.7,TP_HIT,14,2026-03-06T14:00:00+00:00,86.84313,1.736863,WIN,1.736863,ALLOW_PAPER_OPEN,False,13,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,SELL,70333.25,2250.0,BREAKOUT_RETEST,BTCUSD#,69981.7
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-06T14:05:00+00:00,FRIDAY,SELL,70150.9,2026-03-06T14:00:00+00:00,69921.55714286,TP_HIT,14,2026-03-06T14:05:00+00:00,78.935982,1.57872,WIN,1.57872,ALLOW_PAPER_OPEN,False,14,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,SELL,70296.17142857,2250.0,BREAKOUT_RETEST,BTCUSD#,69921.55714286
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-06T14:55:00+00:00,FRIDAY,SELL,69761.3,2026-03-06T14:35:00+00:00,69961.35,SL_HIT,14,2026-03-06T14:40:00+00:00,-50.0,-1.0,LOSS,1.689078,ALLOW_PAPER_OPEN,False,14,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,SELL,69961.35,2250.0,BREAKOUT_RETEST,BTCUSD#,69423.4
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-06T16:05:00+00:00,FRIDAY,SELL,69160.1,2026-03-06T16:00:00+00:00,68674.97857143,TP_HIT,16,2026-03-06T16:05:00+00:00,84.453923,1.689078,WIN,1.689078,ALLOW_PAPER_OPEN,False,16,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,NEW_YORK,SELL,69447.31071429,2250.0,BREAKOUT_RETEST,BTCUSD#,68674.97857143
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-06T17:15:00+00:00,FRIDAY,SELL,68342.3,2026-03-06T16:50:00+00:00,68728.84285714,SL_HIT,17,2026-03-06T16:55:00+00:00,-50.0,-1.0,LOSS,1.783465,ALLOW_PAPER_OPEN,False,16,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,68728.84285714,2250.0,BREAKOUT_RETEST,BTCUSD#,67652.91428571
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,False,26,TAG_ONLY,[],True,2026-03-06T20:25:00+00:00,FRIDAY,SELL,68132.65,2026-03-06T19:30:00+00:00,68398.175,SL_HIT,20,2026-03-06T19:35:00+00:00,-50.0,-1.0,LOSS,1.558799,ALLOW_PAPER_OPEN,False,19,CAUTION_CONTEXT,['BTC_CAUTION_HOUR'],CAUTION,Africa/Casablanca,OFF_SESSION,SELL,68398.175,2250.0,BREAKOUT_RETEST,BTCUSD#,67718.75
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-09T00:25:00+00:00,MONDAY,SELL,65649.3,2026-03-09T00:20:00+00:00,65921.3,SL_HIT,0,2026-03-09T00:25:00+00:00,-50.0,-1.0,LOSS,1.954779,ALLOW_PAPER_OPEN,False,0,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,65921.3,2250.0,BREAKOUT_RETEST,BTCUSD#,65117.6
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-09T08:00:00+00:00,MONDAY,BUY,68017.0,2026-03-09T07:45:00+00:00,67778.43214286,SL_HIT,8,2026-03-09T07:50:00+00:00,-50.0,-1.0,LOSS,1.503705,ALLOW_PAPER_OPEN,False,7,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,BUY,67778.43214286,2250.0,BREAKOUT_RETEST,BTCUSD#,68375.73571429
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-09T11:30:00+00:00,MONDAY,BUY,67699.2,2026-03-09T10:20:00+00:00,68055.74285714,TP_HIT,11,2026-03-09T10:25:00+00:00,76.635858,1.532717,WIN,1.532717,ALLOW_PAPER_OPEN,False,10,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,67466.57857143,2250.0,BREAKOUT_RETEST,BTCUSD#,68055.74285714
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-09T11:05:00+00:00,MONDAY,BUY,67794.4,2026-03-09T10:25:00+00:00,67614.85,SL_HIT,11,2026-03-09T10:30:00+00:00,-50.0,-1.0,LOSS,1.80841,ALLOW_PAPER_OPEN,False,10,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,67614.85,2250.0,BREAKOUT_RETEST,BTCUSD#,68119.1
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-09T11:05:00+00:00,MONDAY,BUY,67836.7,2026-03-09T10:30:00+00:00,67666.5,SL_HIT,11,2026-03-09T10:35:00+00:00,-50.0,-1.0,LOSS,1.827262,ALLOW_PAPER_OPEN,False,10,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,67666.5,2250.0,BREAKOUT_RETEST,BTCUSD#,68147.7
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-09T11:05:00+00:00,MONDAY,BUY,67873.2,2026-03-09T10:50:00+00:00,67713.67857143,SL_HIT,11,2026-03-09T10:55:00+00:00,-50.0,-1.0,LOSS,1.984328,ALLOW_PAPER_OPEN,False,10,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,67713.67857143,2250.0,BREAKOUT_RETEST,BTCUSD#,68189.74285714
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-09T11:35:00+00:00,MONDAY,BUY,67968.1,2026-03-09T11:20:00+00:00,68311.19285714,TP_HIT,11,2026-03-09T11:25:00+00:00,90.170643,1.803413,WIN,1.803413,ALLOW_PAPER_OPEN,False,11,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,67777.85357143,2250.0,BREAKOUT_RETEST,BTCUSD#,68311.19285714
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-09T11:35:00+00:00,MONDAY,BUY,67998.1,2026-03-09T11:25:00+00:00,68328.25,TP_HIT,11,2026-03-09T11:30:00+00:00,92.673684,1.853474,WIN,1.853474,ALLOW_PAPER_OPEN,False,11,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,67819.975,2250.0,BREAKOUT_RETEST,BTCUSD#,68328.25
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-09T11:50:00+00:00,MONDAY,BUY,68280.95,2026-03-09T11:35:00+00:00,68086.95357143,SL_HIT,11,2026-03-09T11:40:00+00:00,-50.0,-1.0,LOSS,1.773965,ALLOW_PAPER_OPEN,False,11,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,68086.95357143,2250.0,BREAKOUT_RETEST,BTCUSD#,68625.09285714
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-09T14:35:00+00:00,MONDAY,BUY,67902.9,2026-03-09T14:10:00+00:00,68167.78571429,TP_HIT,14,2026-03-09T14:15:00+00:00,86.766495,1.73533,WIN,1.73533,ALLOW_PAPER_OPEN,False,14,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,67750.25714286,2250.0,BREAKOUT_RETEST,BTCUSD#,68167.78571429
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-09T17:05:00+00:00,MONDAY,BUY,69337.0,2026-03-09T16:35:00+00:00,69002.86785714,SL_HIT,17,2026-03-09T16:40:00+00:00,-50.0,-1.0,LOSS,1.830606,ALLOW_PAPER_OPEN,False,16,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,69002.86785714,2250.0,BREAKOUT_RETEST,BTCUSD#,69948.66428571
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,False,36,TAG_ONLY,[],True,2026-03-09T18:35:00+00:00,MONDAY,SELL,68690.6,2026-03-09T18:30:00+00:00,68914.30357143,SL_HIT,18,2026-03-09T18:35:00+00:00,-50.0,-1.0,LOSS,1.700049,ALLOW_PAPER_OPEN,False,18,CAUTION_CONTEXT,['BTC_CAUTION_HOUR'],CAUTION,Africa/Casablanca,OFF_SESSION,SELL,68914.30357143,2250.0,BREAKOUT_RETEST,BTCUSD#,68310.29285714
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,False,36,TAG_ONLY,[],True,2026-03-09T19:50:00+00:00,MONDAY,SELL,68393.5,2026-03-09T19:40:00+00:00,68597.81785714,SL_HIT,19,2026-03-09T19:45:00+00:00,-50.0,-1.0,LOSS,1.891346,ALLOW_PAPER_OPEN,False,19,CAUTION_CONTEXT,['BTC_CAUTION_HOUR'],CAUTION,Africa/Casablanca,OFF_SESSION,SELL,68597.81785714,2250.0,BREAKOUT_RETEST,BTCUSD#,68007.06428571
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-10T02:25:00+00:00,TUESDAY,SELL,68628.9,2026-03-10T00:35:00+00:00,68795.025,SL_HIT,2,2026-03-10T00:40:00+00:00,-50.0,-1.0,LOSS,1.724906,ALLOW_PAPER_OPEN,False,0,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,68795.025,2250.0,BREAKOUT_RETEST,BTCUSD#,68342.35
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-10T02:15:00+00:00,TUESDAY,SELL,68405.9,2026-03-10T01:55:00+00:00,68527.43571429,SL_HIT,2,2026-03-10T02:00:00+00:00,-50.0,-1.0,LOSS,1.514546,ALLOW_PAPER_OPEN,False,1,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,68527.43571429,2250.0,BREAKOUT_RETEST,BTCUSD#,68221.82857143
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-10T08:25:00+00:00,TUESDAY,SELL,69791.0,2026-03-10T08:15:00+00:00,69930.56428571,SL_HIT,8,2026-03-10T08:20:00+00:00,-50.0,-1.0,LOSS,1.615231,ALLOW_PAPER_OPEN,False,8,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,69930.56428571,2250.0,BREAKOUT_RETEST,BTCUSD#,69565.57142857
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-10T11:40:00+00:00,TUESDAY,BUY,71222.8,2026-03-10T11:25:00+00:00,71043.83214286,SL_HIT,11,2026-03-10T11:30:00+00:00,-50.0,-1.0,LOSS,1.934625,ALLOW_PAPER_OPEN,False,11,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,71043.83214286,2250.0,BREAKOUT_RETEST,BTCUSD#,71569.03571429
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-10T14:30:00+00:00,TUESDAY,SELL,70606.9,2026-03-10T13:10:00+00:00,70328.47142857,TP_HIT,14,2026-03-10T13:15:00+00:00,93.079899,1.861598,WIN,1.861598,ALLOW_PAPER_OPEN,False,13,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,SELL,70756.46428571,2250.0,BREAKOUT_RETEST,BTCUSD#,70328.47142857
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-10T15:30:00+00:00,TUESDAY,BUY,70748.3,2026-03-10T15:10:00+00:00,70625.89642857,SL_HIT,15,2026-03-10T15:15:00+00:00,-50.0,-1.0,LOSS,1.620109,ALLOW_PAPER_OPEN,False,15,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,70625.89642857,2250.0,BREAKOUT_RETEST,BTCUSD#,70946.60714286
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-10T15:30:00+00:00,TUESDAY,BUY,70851.7,2026-03-10T15:20:00+00:00,70732.58928571,SL_HIT,15,2026-03-10T15:25:00+00:00,-50.0,-1.0,LOSS,1.822854,ALLOW_PAPER_OPEN,False,15,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,70732.58928571,2250.0,BREAKOUT_RETEST,BTCUSD#,71068.82142857
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-10T15:35:00+00:00,TUESDAY,SELL,70260.1,2026-03-10T15:30:00+00:00,69950.49285714,TP_HIT,15,2026-03-10T15:35:00+00:00,85.289546,1.705791,WIN,1.705791,ALLOW_PAPER_OPEN,False,15,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,SELL,70441.60357143,2250.0,BREAKOUT_RETEST,BTCUSD#,69950.49285714
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-10T16:25:00+00:00,TUESDAY,SELL,69469.0,2026-03-10T16:10:00+00:00,69798.66428571,SL_HIT,16,2026-03-10T16:15:00+00:00,-50.0,-1.0,LOSS,1.963296,ALLOW_PAPER_OPEN,False,16,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,NEW_YORK,SELL,69798.66428571,2250.0,BREAKOUT_RETEST,BTCUSD#,68821.77142857
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,False,26,TAG_ONLY,[],True,2026-03-10T23:45:00+00:00,TUESDAY,SELL,70099.2,2026-03-10T20:35:00+00:00,69524.75714286,TP_HIT,23,2026-03-10T20:40:00+00:00,95.288988,1.90578,WIN,1.90578,ALLOW_PAPER_OPEN,False,20,CAUTION_CONTEXT,['BTC_CAUTION_HOUR'],CAUTION,Africa/Casablanca,OFF_SESSION,SELL,70400.62142857,2250.0,BREAKOUT_RETEST,BTCUSD#,69524.75714286
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,False,26,TAG_ONLY,[],True,2026-03-10T23:05:00+00:00,TUESDAY,SELL,70033.5,2026-03-10T20:40:00+00:00,70369.52142857,SL_HIT,23,2026-03-10T20:45:00+00:00,-50.0,-1.0,LOSS,1.660141,ALLOW_PAPER_OPEN,False,20,CAUTION_CONTEXT,['BTC_CAUTION_HOUR'],CAUTION,Africa/Casablanca,OFF_SESSION,SELL,70369.52142857,2250.0,BREAKOUT_RETEST,BTCUSD#,69475.65714286
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-11T06:15:00+00:00,WEDNESDAY,SELL,69582.9,2026-03-11T05:15:00+00:00,69722.90714286,SL_HIT,6,2026-03-11T05:20:00+00:00,-50.0,-1.0,LOSS,1.733585,ALLOW_PAPER_OPEN,False,5,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,69722.90714286,2250.0,BREAKOUT_RETEST,BTCUSD#,69340.18571429
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-11T06:50:00+00:00,WEDNESDAY,BUY,69987.0,2026-03-11T06:30:00+00:00,70178.0,TP_HIT,6,2026-03-11T06:35:00+00:00,94.930417,1.898608,WIN,1.898608,ALLOW_PAPER_OPEN,False,6,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,69886.4,2250.0,BREAKOUT_RETEST,BTCUSD#,70178.0
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-11T06:50:00+00:00,WEDNESDAY,BUY,70036.3,2026-03-11T06:45:00+00:00,70227.44285714,TP_HIT,6,2026-03-11T06:50:00+00:00,79.794847,1.595897,WIN,1.595897,ALLOW_PAPER_OPEN,False,6,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,69916.52857143,2250.0,BREAKOUT_RETEST,BTCUSD#,70227.44285714
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-11T10:30:00+00:00,WEDNESDAY,SELL,69489.8,2026-03-11T10:25:00+00:00,69595.99642857,SL_HIT,10,2026-03-11T10:30:00+00:00,-50.0,-1.0,LOSS,2.044258,ALLOW_PAPER_OPEN,False,10,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,69595.99642857,2250.0,BREAKOUT_RETEST,BTCUSD#,69272.70714286
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,False,36,TAG_ONLY,[],True,2026-03-11T19:30:00+00:00,WEDNESDAY,BUY,71244.0,2026-03-11T19:25:00+00:00,71009.12142857,SL_HIT,19,2026-03-11T19:30:00+00:00,-50.0,-1.0,LOSS,1.799897,ALLOW_PAPER_OPEN,False,19,CAUTION_CONTEXT,['BTC_CAUTION_HOUR'],CAUTION,Africa/Casablanca,OFF_SESSION,BUY,71009.12142857,2250.0,BREAKOUT_RETEST,BTCUSD#,71666.75714286
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,False,36,TAG_ONLY,[],True,2026-03-11T20:50:00+00:00,WEDNESDAY,SELL,70453.9,2026-03-11T20:35:00+00:00,70711.55714286,SL_HIT,20,2026-03-11T20:40:00+00:00,-50.0,-1.0,LOSS,1.788479,ALLOW_PAPER_OPEN,False,20,CAUTION_CONTEXT,['BTC_CAUTION_HOUR'],CAUTION,Africa/Casablanca,OFF_SESSION,SELL,70711.55714286,2250.0,BREAKOUT_RETEST,BTCUSD#,69993.08571429
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-12T07:30:00+00:00,THURSDAY,SELL,69254.5,2026-03-12T07:20:00+00:00,69362.55,SL_HIT,7,2026-03-12T07:25:00+00:00,-50.0,-1.0,LOSS,1.801944,ALLOW_PAPER_OPEN,False,7,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,SELL,69362.55,2250.0,BREAKOUT_RETEST,BTCUSD#,69059.8
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-12T10:05:00+00:00,THURSDAY,BUY,69869.6,2026-03-12T10:00:00+00:00,69737.4,SL_HIT,10,2026-03-12T10:05:00+00:00,-50.0,-1.0,LOSS,1.538578,ALLOW_PAPER_OPEN,False,10,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,BUY,69737.4,2250.0,BREAKOUT_RETEST,BTCUSD#,70073.0
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-12T13:50:00+00:00,THURSDAY,BUY,70626.35,2026-03-12T13:35:00+00:00,70480.925,SL_HIT,13,2026-03-12T13:40:00+00:00,-50.0,-1.0,LOSS,1.974901,ALLOW_PAPER_OPEN,False,13,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,70480.925,2250.0,BREAKOUT_RETEST,BTCUSD#,70913.55
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,31,TAG_ONLY,[],True,2026-03-12T13:50:00+00:00,THURSDAY,BUY,70674.5,2026-03-12T13:40:00+00:00,70519.11071429,SL_HIT,13,2026-03-12T13:45:00+00:00,-50.0,-1.0,LOSS,1.808224,ALLOW_PAPER_OPEN,False,13,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OVERLAP,BUY,70519.11071429,2250.0,BREAKOUT_RETEST,BTCUSD#,70955.47857143
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-12T17:20:00+00:00,THURSDAY,SELL,69555.4,2026-03-12T16:35:00+00:00,69969.03214286,SL_HIT,17,2026-03-12T16:40:00+00:00,-50.0,-1.0,LOSS,1.538962,ALLOW_PAPER_OPEN,False,16,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,SELL,69969.03214286,2250.0,BREAKOUT_RETEST,BTCUSD#,68918.83571429
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,False,36,TAG_ONLY,[],True,2026-03-12T21:30:00+00:00,THURSDAY,SELL,70005.4,2026-03-12T20:20:00+00:00,70262.36071429,SL_HIT,21,2026-03-12T20:25:00+00:00,-50.0,-1.0,LOSS,1.504983,ALLOW_PAPER_OPEN,False,20,CAUTION_CONTEXT,['BTC_CAUTION_HOUR'],CAUTION,Africa/Casablanca,OFF_SESSION,SELL,70262.36071429,2250.0,BREAKOUT_RETEST,BTCUSD#,69618.67857143
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,False,36,TAG_ONLY,[],True,2026-03-12T21:15:00+00:00,THURSDAY,SELL,69828.1,2026-03-12T20:45:00+00:00,70026.63928571,SL_HIT,21,2026-03-12T20:50:00+00:00,-50.0,-1.0,LOSS,1.668579,ALLOW_PAPER_OPEN,False,20,CAUTION_CONTEXT,['BTC_CAUTION_HOUR'],CAUTION,Africa/Casablanca,OFF_SESSION,SELL,70026.63928571,2250.0,BREAKOUT_RETEST,BTCUSD#,69496.82142857
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-13T01:00:00+00:00,FRIDAY,SELL,70088.8,2026-03-13T00:30:00+00:00,70206.4,SL_HIT,1,2026-03-13T00:35:00+00:00,-50.0,-1.0,LOSS,1.583333,ALLOW_PAPER_OPEN,False,0,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,70206.4,2250.0,BREAKOUT_RETEST,BTCUSD#,69902.6
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-13T01:00:00+00:00,FRIDAY,SELL,70078.4,2026-03-13T00:35:00+00:00,70182.12857143,SL_HIT,1,2026-03-13T00:40:00+00:00,-50.0,-1.0,LOSS,1.768627,ALLOW_PAPER_OPEN,False,0,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,70182.12857143,2250.0,BREAKOUT_RETEST,BTCUSD#,69894.94285714
SELL,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-13T00:55:00+00:00,FRIDAY,SELL,70053.8,2026-03-13T00:40:00+00:00,70174.5,SL_HIT,0,2026-03-13T00:45:00+00:00,-50.0,-1.0,LOSS,1.539354,ALLOW_PAPER_OPEN,False,0,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,SELL,70174.5,2250.0,BREAKOUT_RETEST,BTCUSD#,69868.0
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-13T01:15:00+00:00,FRIDAY,BUY,70398.6,2026-03-13T01:00:00+00:00,70624.2,TP_HIT,1,2026-03-13T01:05:00+00:00,83.524621,1.670492,WIN,1.670492,ALLOW_PAPER_OPEN,False,1,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,ASIA,BUY,70263.55,2250.0,BREAKOUT_RETEST,BTCUSD#,70624.2
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-13T10:00:00+00:00,FRIDAY,BUY,71607.8,2026-03-13T09:45:00+00:00,71463.00714286,SL_HIT,10,2026-03-13T09:50:00+00:00,-50.0,-1.0,LOSS,1.620147,ALLOW_PAPER_OPEN,False,9,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,LONDON,BUY,71463.00714286,2250.0,BREAKOUT_RETEST,BTCUSD#,71842.38571429
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-13T12:15:00+00:00,FRIDAY,BUY,72171.6,2026-03-13T12:00:00+00:00,72459.07142857,TP_HIT,12,2026-03-13T12:05:00+00:00,87.040962,1.740819,WIN,1.740819,ALLOW_PAPER_OPEN,False,12,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,72006.46428571,2250.0,BREAKOUT_RETEST,BTCUSD#,72459.07142857
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-13T12:55:00+00:00,FRIDAY,BUY,72574.6,2026-03-13T12:45:00+00:00,72416.07142857,SL_HIT,12,2026-03-13T12:50:00+00:00,-50.0,-1.0,LOSS,1.849239,ALLOW_PAPER_OPEN,False,12,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,OFF_SESSION,BUY,72416.07142857,2250.0,BREAKOUT_RETEST,BTCUSD#,72867.75714286
BUY,C,,,['smc_h1_trend'],MISSING_DATA:smc_h1_trend,True,True,41,TAG_ONLY,[],True,2026-03-13T16:40:00+00:00,FRIDAY,BUY,73466.95,2026-03-13T15:50:00+00:00,73146.93928571,SL_HIT,16,2026-03-13T15:55:00+00:00,-50.0,-1.0,LOSS,1.743915,ALLOW_PAPER_OPEN,False,15,SAFETY_GUARD_PASS,[],PASS,Africa/Casablanca,NEW_YORK,BUY,73146.93928571,2250.0,BREAKOUT_RETEST,BTCUSD#,74025.02142857
